Id, Latitude, Longitude, X, Y
419039287,44.5654112,48.5103361,4960998.88177685,6160156.5332765
419039290,44.5623249,48.5103543,4960655.31643242,6160159.58246297
419039291,44.5376156,48.5103882,4957904.68973856,6160165.26199456
419039292,44.5478,48.51045,4959038.41196059,6160175.61584074
419039296,44.517837,48.510187,4955702.94605795,6160131.55344418
419039300,44.5258979,48.5105224,4956600.28134129,6160187.7456055
419039302,44.5012656,48.5101897,4953858.22624822,6160132.0057946
419039305,44.5095542,48.510535,4954780.90897961,6160189.85658844
419039306,44.51774,48.51054,4955692.14806735,6160190.69428023
419039308,44.5015487,48.5104341,4953889.74079606,6160172.9519859
419039310,44.5742396,48.5105802,4961981.65476937,6160197.42932524
419039313,44.5594704,48.5106474,4960337.55494595,6160208.68791994
419039314,44.5165478,48.5105946,4955559.43297042,6160199.84187998
419039315,44.5063089,48.5103341,4954419.64383614,6160156.19820113
419039316,44.5743686,48.5106597,4961996.01498368,6160210.74864649
419039317,44.5075796,48.510431,4954561.09751309,6160172.43261807
419039318,44.5593493,48.5106687,4960324.07415561,6160212.2564955
419039320,44.5041401,48.510676,4954178.21412451,6160213.47952879
419039322,44.5409233,48.510664,4958272.90121825,6160211.46906321
419039323,44.5740262,48.5107258,4961957.89919003,6160221.82296608
419039325,44.5593072,48.5106911,4960319.38760505,6160216.00936533
419039326,44.53398,48.51073,4957499.97659783,6160222.52662984
419039327,44.5464838,48.5107468,4958891.89324681,6160225.34128548
419039329,44.6412249,48.5106518,4969438.42425601,6160209.42509035
419039333,44.6189945,48.5121598,4966963.74744787,6160462.07728898
419039337,44.6366211,48.5119736,4968925.93158429,6160430.88069972
419039338,44.5512811,48.5121211,4959425.92623999,6160455.59334821
419039341,44.64927,48.51213,4970334.00069139,6160457.0844866
419039342,44.5182718,48.5120804,4955751.34777255,6160448.77432543
419039343,44.5080378,48.5120363,4954612.10410377,6160441.38566078
419039344,44.5524292,48.5119921,4959553.73214737,6160433.98024827
419039345,44.5451578,48.5121306,4958744.28360202,6160457.1850128
419039347,44.567324,48.5120648,4961211.81369884,6160446.1606474
419039352,44.5521823,48.5119433,4959526.24736509,6160425.80414428
419039353,44.50328,48.51202,4954082.46823048,6160438.65470473
419039354,44.6015534,48.511835,4965022.213077,6160407.65925326
419039355,44.4977768,48.5119067,4953469.85480874,6160419.67207148
419039356,44.5773652,48.5119461,4962329.59496979,6160426.27326479
419039360,44.5797493,48.5117905,4962594.99176779,6160400.20360759
419039363,44.532923,48.5118748,4957382.31189606,6160414.32745429
419039365,44.5379286,48.5111009,4957939.53273918,6160284.667073
419039368,44.5398728,48.5124599,4958155.96009318,6160512.35731921
419039371,44.5766321,48.512396,4962247.98665109,6160501.65121636
419039374,44.6059387,48.512301,4965510.38243998,6160485.73450015
419039376,44.5108616,48.5123867,4954926.44808187,6160500.09305229
419039377,44.4981248,48.5124342,4953508.59399154,6160508.05142019
419039378,44.5993927,48.512376,4964781.68505324,6160498.30032625
419039379,44.5305365,48.5123378,4957116.64793128,6160491.90012981
419039380,44.4978962,48.5120799,4953483.14635594,6160448.69055369
419039381,44.5059373,48.5123039,4954378.27751336,6160486.22037841
419039384,44.5505523,48.5122057,4959344.7965951,6160469.76755078
419039385,44.6003565,48.5122192,4964888.97477847,6160472.02939381
419039386,44.5768019,48.5122804,4962266.88870063,6160482.28308985
419039387,44.6007207,48.5121997,4964929.51733701,6160468.7622874
419039388,44.6005268,48.5121531,4964907.93248775,6160460.95474591
419039389,44.5008664,48.5122965,4953813.7875075,6160484.98055117
419039391,44.5175871,48.5122541,4955675.1273172,6160477.87667973
419039395,44.5445142,48.5122637,4958672.63837774,6160479.48510293
419039396,44.5073435,48.511401,4954534.81498131,6160334.94604629
419039397,44.64286,48.51153,4969620.4427554,6160356.55889261
419039398,44.5894062,48.5115515,4963669.99295844,6160360.16103904
419039400,44.5135781,48.5115908,4955228.84747861,6160366.74543161
419039402,44.58427,48.5115715,4963098.23378982,6160363.51187432
419039403,44.5528322,48.5115829,4959598.59390216,6160365.42185102
419039405,44.5694701,48.5113758,4961450.71645803,6160330.72400836
419039406,44.53274,48.51142,4957361.94042925,6160338.12933026
419039407,44.5104732,48.5113808,4954883.21159165,6160331.56171413
419039408,44.5639776,48.5114275,4960839.29415485,6160339.38589005
419039411,44.5502389,48.5114366,4959309.90906669,6160340.91051618
419039412,44.5083073,48.5111466,4954642.10470654,6160292.32366506
419039414,44.5047782,48.5113012,4954249.24709158,6160318.22544813
419039415,44.5508905,48.5113055,4959382.44484689,6160318.94587401
419039416,44.502631,48.5114129,4954010.22188095,6160336.93978716
419039418,44.5202561,48.5113272,4955972.23903813,6160322.58151259
419039421,44.55154,48.5111776,4959454.74685616,6160297.51741855
419039422,44.5595732,48.5113052,4960348.9985896,6160318.89561174
419039424,44.53323,48.51133,4957416.48697973,6160323.05062736
419039425,44.4990454,48.5109468,4953611.07471476,6160258.84916279
419039426,44.5526227,48.5112787,4959575.27246884,6160314.45577876
419039427,44.5531415,48.5113309,4959633.02502066,6160323.20141425
419039428,44.4977707,48.5117267,4953469.17575985,6160389.51440125
419039429,44.5523813,48.5118967,4959548.39994376,6160417.99664253
419039430,44.5466144,48.5118682,4958906.43157231,6160413.22167184
419039431,44.500219,48.5118342,4953741.71926916,6160407.52521912
419039433,44.6322164,48.5116834,4968435.60262319,6160382.25982221
419039435,44.5479998,48.5118491,4959060.65359485,6160410.02160528
419039436,44.6223226,48.5111875,4967334.22984518,6160299.17606954
419039441,44.5472915,48.5117716,4958981.80599952,6160397.03705446
419039442,44.5483489,48.5118117,4959099.51522909,6160403.75550987
419039443,44.5187264,48.511935,4955801.95361306,6160424.41353722
419039445,44.5490541,48.5116699,4959178.017734,6160379.99800323
419039446,44.5103301,48.5116166,4954867.28177252,6160371.06801274
419039447,44.6321022,48.511579,4968422.88993734,6160364.76843788
419039448,44.5074822,48.5115171,4954550.25499469,6160354.39760549
419039451,44.5726491,48.5116393,4961804.60111926,6160374.87121579
419039454,44.6321622,48.5114266,4968429.56910679,6160339.23510287
419039455,44.4979003,48.5115008,4953483.60276585,6160351.66667759
419039459,44.6023954,48.5111288,4965115.94408825,6160289.34144676
419039461,44.5859268,48.5130166,4963282.66792217,6160605.62999794
419039462,44.5821202,48.5129814,4962858.91914852,6160599.73235955
419039463,44.53428,48.51301,4957533.37244507,6160604.52419043
419039464,44.5370818,48.5129695,4957845.26739437,6160597.7385566
419039466,44.4974797,48.5130159,4953436.78178803,6160605.51271532
419039469,44.6414861,48.5122588,4969467.500907,6160478.66413689
419039470,44.5244905,48.5129987,4956443.61028995,6160602.63091427
419039471,44.5495091,48.5130639,4959228.66810231,6160613.554956
419039473,44.5203778,48.5129548,4955985.78662016,6160595.2756242
419039474,44.5865187,48.5130329,4963348.55792877,6160608.36100802
419039475,44.60102,48.51301,4964962.83526061,6160604.52419043
419039477,44.5454627,48.5128486,4958778.22491476,6160577.48221549
419039480,44.60095,48.51285,4964955.04289625,6160577.71677996
419039481,44.6382422,48.5127619,4969106.39161082,6160562.95598592
419039482,44.5995762,48.5127761,4964802.1121798,6160565.335136
419039483,44.5661909,48.5128128,4961085.67758382,6160571.48406923
419039484,44.63777,48.512782,4969053.82654726,6160566.3236563
419039486,44.5528383,48.5129477,4959599.27295106,6160594.08604485
419039488,44.5507702,48.5128797,4959369.05311215,6160582.69289909
419039491,44.49954,48.5129128,4953666.13333491,6160588.23867842
419039492,44.5528338,48.5131387,4959598.77201335,6160626.08746302
419039493,44.5856715,48.513188,4963254.24805617,6160634.34753463
419039494,44.60121,48.51314,4964983.98596386,6160626.30527413
419039495,44.6205,48.51314,4967131.33894126,6160626.30527413
419039497,44.5334624,48.5131812,4957442.3576294,6160633.20821393
419039500,44.4977822,48.5130624,4953470.45593399,6160613.30363587
419039503,44.58179,48.5131442,4962822.16145266,6160627.00897162
419039505,44.536479,48.5131495,4957778.16400532,6160627.89697092
419039506,44.5488801,48.5131844,4959158.6481426,6160633.74436483
419039508,44.5237932,48.5130737,4956365.98720902,6160615.19691442
419039510,44.5483891,48.5130872,4959103.99027262,6160617.45879643
419039511,44.5257971,48.5130633,4956589.06033662,6160613.45442795
419039512,44.50963,48.51305,4954789.34699701,6160611.22605635
419039513,44.6457576,48.5129957,4969943.00211192,6160602.12827465
419039514,44.5344118,48.5130242,4957548.04435395,6160606.90335222
419039516,44.6476,48.51309,4970148.09714176,6160617.92792759
419039517,44.5780661,48.5130044,4962407.61880089,6160603.58592962
419039520,44.5205608,48.5130802,4956006.15808698,6160616.28596865
419039521,44.5758169,48.5130252,4962157.2390022,6160607.07089885
419039525,44.5092562,48.5124921,4954747.73577136,6160517.75226195
419039528,44.60089,48.5126,4964948.36372681,6160535.83037157
419039531,44.5529515,48.5125957,4959611.87431741,6160535.10992717
419039535,44.4993139,48.5126218,4953640.96399804,6160539.48285811
419039536,44.5389658,48.5126376,4958054.99331503,6160542.13007411
419039537,44.4968769,48.5124332,4953369.67839898,6160507.88387553
419039538,44.580929,48.5125482,4962726.31537108,6160527.15153376
419039539,44.5332381,48.512658,4957417.38866761,6160545.5479998
419039541,44.5529612,48.5123571,4959612.95411647,6160495.13373631
419039543,44.4990439,48.5124465,4953610.90773553,6160510.11221984
419039546,44.6389892,48.5126055,4969189.54727044,6160536.75187032
419039547,44.6010115,48.5123566,4964961.88904494,6160495.0499641
419039548,44.5712708,48.5125567,4961651.1694651,6160528.57566676
419039552,44.5620693,48.5124061,4960626.86317057,6160503.34341638
419039553,44.64863,48.51256,4970262.75621728,6160529.12856553
419039554,44.5256623,48.5124948,4956574.05446926,6160518.20463307
419039555,44.5089875,48.5121838,4954717.82422418,6160466.09834003
419039556,44.571358,48.5126437,4961660.8765247,6160543.15210077
419039557,44.5855797,48.5127811,4963244.02892691,6160566.17286506
419039558,44.5094322,48.5127587,4954767.32800173,6160562.41983952
419039561,44.6416639,48.5123672,4969487.29351246,6160496.82593501
419039562,44.508821,48.5127509,4954699.28952896,6160561.11298281
419039563,44.6198719,48.5127373,4967061.4191691,6160558.83436133
419039564,44.520274,48.5128172,4955974.23165702,6160572.22127133
419039566,44.5484903,48.5127773,4959115.25580509,6160565.53619097
419039569,44.50164,48.51284,4953899.90426558,6160576.04131963
419039570,44.5111132,48.5126724,4954954.45606576,6160547.96065406
419039572,44.5712872,48.512573,4961652.99510475,6160531.30665191
419039573,44.5529315,48.5127275,4959609.6479276,6160557.19241388
419039577,44.5232273,48.5125198,4956302.99150918,6160522.39325581
419039578,44.5349604,48.512603,4957609.1142266,6160536.33300724
419039580,44.4970207,48.512533,4953385.68614175,6160524.60484945
419039583,44.5085085,48.5124844,4954664.50218809,6160516.46216663
419039584,44.5344051,48.5127112,4957547.29851337,6160554.46142036
419039585,44.4984581,48.5127327,4953545.69677782,6160558.06365126
419039587,44.53825,48.51275,4957975.31082352,6160560.96219166
419039590,44.5981557,48.5138623,4964643.98284313,6160747.32535
419039591,44.6455794,48.5136348,4969923.16497866,6160709.20794381
419039592,44.5511327,48.5134939,4959409.40642756,6160685.60037067
419039593,44.5431833,48.5138375,4958524.48326745,6160743.17012549
419039594,44.54593,48.51382,4958830.24451281,6160740.23801266
419039595,44.5485429,48.513852,4959121.1112103,6160745.59959119
419039596,44.5692065,48.5137414,4961421.37264026,6160727.06864985
419039598,44.5431419,48.5137401,4958519.87464053,6160726.85083614
419039600,44.5029226,48.5137949,4954042.68264447,6160736.03252688
419039601,44.51023,48.5138,4954856.13869149,6160736.8870278
419039602,44.60226,48.51378,4965100.87142919,6160733.53604428
419039603,44.6416073,48.5135578,4969480.99282928,6160696.30670687
419039604,44.6392119,48.5137937,4969214.33812104,6160735.83146785
419039606,44.5863935,48.5137434,4963334.62072852,6160727.40374788
419039607,44.5827002,48.5146607,4962923.48445318,6160881.0978644
419039608,44.54404,48.51391,4958619.85067521,6160755.31746096
419039609,44.5695708,48.5138526,4961461.92633075,6160745.70012081
419039612,44.6464924,48.513585,4970024.79967376,6160700.86402468
419039614,44.54488,48.51388,4958713.35904748,6160750.2909752
419039615,44.54439,48.51388,4958658.81249699,6160750.2909752
419039617,44.6466155,48.5134713,4970038.50310308,6160681.81378239
419039618,44.5695088,48.513787,4961455.02452233,6160734.70888836
419039619,44.5423091,48.5138947,4958427.16776859,6160752.75395284
419039620,44.54117,48.51391,4958300.36373663,6160755.31746096
419039621,44.5391664,48.5138931,4958077.32400488,6160752.48587361
419039622,44.5206707,48.5137918,4956018.39209901,6160735.5131244
419039623,44.50055,48.51367,4953778.56602061,6160715.1056587
419039626,44.50523,48.51367,4954299.54123752,6160715.1056587
419039627,44.51197,48.51367,4955049.83460547,6160715.1056587
419039628,44.54433,48.51367,4958652.13332754,6160715.1056587
419039629,44.5449365,48.5136638,4958719.64859871,6160714.06685635
419039632,44.5093292,48.5132081,4954755.86209418,6160637.7152335
419039633,44.549336,48.513439,4959209.39869845,6160676.40197999
419039634,44.5460675,48.5137357,4958845.55094279,6160726.11362052
419039635,44.5695542,48.5135019,4961460.07842721,6160686.9407563
419039636,44.5727465,48.5134945,4961815.44363767,6160685.70089958
419039637,44.50503,48.51363,4954277.27733936,6160708.40371029
419039639,44.520813,48.5134444,4956034.23286255,6160677.30673928
419039640,44.5337,48.51365,4957468.80714041,6160711.75468383
419039642,44.5746498,48.5138618,4962027.31802449,6160747.24157529
419039644,44.5122297,48.5138365,4955078.74427723,6160743.00257616
419039647,44.5533573,48.5136301,4959657.04776678,6160708.42046515
419039648,44.5207968,48.5135419,4956032.4294868,6160693.64268767
419039650,44.5437211,48.5136316,4958584.3508896,6160708.67178812
419039651,44.5422278,48.5136979,4958418.11749399,6160719.78027087
419039653,44.5045998,48.513742,4954229.38769442,6160727.16917926
419039654,44.5437593,48.5137203,4958588.60329414,6160723.53336639
419039656,44.5394925,48.5137714,4958113.62529083,6160732.09512178
419039657,44.5829995,48.5144703,4962956.80237677,6160849.19601011
419039659,44.5530376,48.5134189,4959621.45892557,6160673.03426569
419039660,44.634679,48.5132694,4968709.73800122,6160647.98588558
419039661,44.5207661,48.5133265,4956029.01197844,6160657.55285008
419039662,44.5410022,48.5134884,4958281.68432608,6160684.67885567
419039663,44.50059,48.51348,4953783.01880024,6160683.27145113
419039666,44.5797819,48.5133807,4962598.62078319,6160666.63393675
419039667,44.4984003,48.5135392,4953539.26251125,6160693.19030714
419039668,44.51177,48.51346,4955027.57070731,6160679.9204889
419039670,44.5634412,48.5143821,4960779.58237999,6160834.41798612
419039671,44.5513308,48.513572,4959431.45881868,6160698.68589454
419039673,44.4957487,48.513211,4953244.08774946,6160638.2011205
419039676,44.5853803,48.5133801,4963221.83182045,6160666.53340806
419039677,44.6465417,48.5133888,4970030.28772466,6160667.99107415
419039678,44.5443249,48.513566,4958651.56559814,6160697.68060389
419039680,44.60198,48.51356,4965069.70197177,6160696.67531336
419039681,44.5449541,48.5135557,4958721.60782174,6160695.95485523
419039683,44.513469,48.5133822,4955216.70252217,6160666.88525847
419039684,44.643171,48.5133327,4969655.06311704,6160658.59164548
419039685,44.604945,48.5135356,4965399.76426197,6160692.58713313
419039686,44.5616833,48.5135139,4960583.89384712,6160688.95133515
419039688,44.50997,48.51352,4954827.19562388,6160689.97337959
419039693,44.5070732,48.5132522,4954504.72532295,6160645.10407003
419039696,44.5300975,48.51258,4957067.77867482,6160532.47946789
419039697,44.5449175,48.5132508,4958717.53352838,6160644.86950369
419039698,44.644812,48.5130735,4969837.73840143,6160615.16340506
419039699,44.5494023,48.5132879,4959216.77918069,6160651.08551388
419039702,44.5098,48.51329,4954808.27131045,6160651.43736365
419039704,44.6414201,48.5119854,4969460.15382061,6160432.85770893
419039705,44.5850311,48.5131431,4963182.95905427,6160626.82466989
419039706,44.5869371,48.513235,4963395.13400372,6160642.22225547
419039710,44.5452389,48.5132017,4958753.31161272,6160636.64293122
419039711,44.60134,48.5132,4964998.45749766,6160636.35810096
419039712,44.5317354,48.5133986,4957250.10886879,6160669.63304316
419039713,44.5859626,48.5133925,4963286.65315994,6160668.61100119
419039714,44.5814332,48.5134512,4962782.44265834,6160678.44606594
419039718,44.64685,48.5133812,4970064.60752367,6160666.71771065
419039719,44.5482389,48.5133717,4959087.2700851,6160665.12600655
419039720,44.5352,48.51337,4957635.7863766,6160664.84117532
419039722,44.6452355,48.5131897,4969884.88220578,6160634.63236484
419039723,44.6450073,48.51316,4969859.47909798,6160629.65621508
419039725,44.578076,48.5133453,4962408.72086385,6160660.70274619
419039726,44.645408,48.5131703,4969904.08481794,6160631.38195018
419039729,44.5528789,48.5133317,4959603.79252238,6160658.42409782
419039733,44.5686018,48.5145556,4961354.05774418,6160863.48815996
419039737,44.53574,48.51459,4957695.89890162,6160869.25194119
419039739,44.520498,48.5144103,4955999.16722295,6160839.14292975
419039740,44.5760283,48.5147059,4962180.77194255,6160888.67122147
419039741,44.5486294,48.5145857,4959130.74034626,6160868.53146833
419039742,44.5374248,48.5146229,4957883.44997971,6160874.76439844
419039746,44.5209866,48.5144281,4956053.55792616,6160842.12534234
419039749,44.5972518,48.5146938,4964543.3611554,6160886.64383982
419039751,44.5341842,48.514664,4957522.70803785,6160881.65078626
419039752,44.53529,48.51468,4957645.80513077,6160884.33162002
419039756,44.647885,48.5145324,4970179.82319664,6160859.60096088
419039757,44.5041806,48.5147334,4954182.72256388,6160893.27890886
419039758,44.5500201,48.5147514,4959285.5523621,6160896.29485106
419039759,44.5502857,48.5146445,4959315.11881886,6160878.38352127
419039764,44.5858932,48.5141736,4963278.92758728,6160799.48364456
419039765,44.5800251,48.514353,4962625.69368336,6160829.54224919
419039766,44.5204127,48.5141476,4955989.67167039,6160795.12733393
419039771,44.6470991,48.5142364,4970092.33720882,6160810.00581951
419039773,44.5255604,48.5144939,4956562.71101315,6160853.15022499
419039774,44.6031656,48.5143274,4965201.68236006,6160825.25294343
419039775,44.5764693,48.5144118,4962229.86383799,6160839.39425662
419039778,44.5631408,48.514537,4960746.14200495,6160860.37169849
419039779,44.53518,48.51449,4957633.55998678,6160852.4967741
419039780,44.584387,48.5144288,4963111.25817025,6160842.24262825
419039781,44.6380738,48.5147329,4969087.64540857,6160893.1951327
419039785,44.5520395,48.5145541,4959510.35094181,6160863.23683238
419039786,44.5579749,48.5144556,4960171.07664747,6160846.73300431
419039787,44.5798423,48.5144966,4962605.34448044,6160853.6026141
419039788,44.50154,48.51453,4953888.7723165,6160859.19883694
419039789,44.5691056,48.5145597,4961410.14050364,6160864.17512205
419039791,44.549059,48.5146493,4959178.5631995,6160879.18777099
419039792,44.5582018,48.5146005,4960196.33503992,6160871.01123567
419039797,44.4990429,48.5141517,4953610.79641603,6160795.81429045
419039798,44.5684972,48.5141616,4961342.41372544,6160797.47303937
419039799,44.6463575,48.5139278,4970009.78267445,6160758.29984392
419039800,44.618584,48.5141015,4966918.0507969,6160787.40326561
419039801,44.51062,48.51417,4954899.5532929,6160798.88046295
419039802,44.5516007,48.5140221,4959461.50394925,6160774.09978924
419039803,44.5848827,48.5141097,4963166.43924183,6160788.77717746
419039804,44.496899,48.5142772,4953372.13855972,6160816.84188924
419039805,44.5965912,48.5142534,4964469.82349978,6160812.85418122
419039807,44.5682337,48.5141447,4961313.08103961,6160794.64143788
419039808,44.54799,48.51423,4959059.56266384,6160808.93349534
419039810,44.5424843,48.5142092,4958446.67094338,6160805.44844276
419039811,44.53763,48.51421,4957906.29273922,6160805.58248322
419039812,44.5522132,48.5140023,4959529.68713736,6160770.78230092
419039813,44.576803,48.5141918,4962267.01115207,6160802.53306333
419039816,44.5393182,48.5142531,4958094.22230358,6160812.80391601
419039817,44.5534267,48.5142717,4959664.77333944,6160815.92035991
419039818,44.5080302,48.5141848,4954611.25807564,6160801.36020983
419039819,44.5284507,48.5149545,4956884.45773739,6160930.32480686
419039820,44.510939,48.5144458,4954935.06421046,6160845.09100085
419039823,44.4936887,48.514161,4953014.76959843,6160797.37250912
419039825,44.6466359,48.5137504,4970040.77402069,6160728.57659111
419039826,44.5739757,48.5143162,4961952.27755575,6160823.37637284
419039828,44.6385751,48.5141913,4969143.4498693,6160802.44928808
419039829,44.5534776,48.5137813,4959670.43950152,6160733.75385817
419039836,44.54536,48.51395,4958766.79240306,6160762.01944663
419039837,44.601843,48.5139396,4965054.45120153,6160760.27692984
419039838,44.6430474,48.5137384,4969641.30402797,6160726.56600282
419039841,44.5699569,48.5138202,4961504.90678615,6160740.27152251
419039843,44.4963192,48.5137414,4953307.59551896,6160727.06864985
419039844,44.5772365,48.5139084,4962315.26815133,6160755.04938164
419039845,44.5423514,48.5139971,4958431.87658306,6160769.91104157
419039846,44.6388838,48.513936,4969177.81419611,6160759.67375104
419039847,44.6020047,48.5139227,4965072.45156319,6160757.44534083
419039848,44.6464288,48.5137154,4970017.71975414,6160722.7123766
419039850,44.50559,48.51399,4954339.61625421,6160768.72143762
419039852,44.5432757,48.5140552,4958534.7691884,6160779.64569435
419039853,44.6023944,48.513949,4965115.83276876,6160761.85189692
419039857,44.5509312,48.5138911,4959386.97555016,6160752.15077458
419039859,44.5697528,48.513935,4961482.18647808,6160759.50620138
419039860,44.6191171,48.514097,4966977.39521744,6160786.64928969
419039861,44.5211731,48.5143811,4956074.31901119,6160834.25043498
419039863,44.54177,48.51412,4958367.15543111,6160790.5029451
419039864,44.5463,48.51412,4958871.4327244,6160790.5029451
419039865,44.582446,48.5148164,4962895.18703862,6160907.1857624
419039867,44.52687,48.5141379,4956708.49501829,6160793.50209554
419039869,44.6416588,48.5152657,4969486.72578306,6160982.46747703
419039870,44.59636,48.51535,4964444.08643351,6160996.59229822
419039874,44.5344798,48.5153724,4957555.61407933,6161000.34551684
419039875,44.5786402,48.5153514,4962471.52732056,6160996.82687434
419039876,44.5756104,48.5153572,4962134.25152735,6160997.79868974
419039878,44.5222278,48.515325,4956191.72767813,6160992.40344013
419039880,44.5765968,48.5152717,4962244.05707307,6160983.4728016
419039881,44.53956,48.51532,4958121.13935646,6160991.56566876
419039882,44.5255084,48.515299,4956556.92239962,6160988.04702991
419039885,44.59081,48.515116,4963826.26325961,6160957.38466778
419039886,44.5425744,48.5153499,4958456.7008295,6160996.57554279
419039889,44.5664907,48.5152266,4961119.05116716,6160975.91611485
419039890,44.535222,48.515272,4957638.23540539,6160983.52306784
419039892,44.5429505,48.5152799,4958498.56808999,6160984.84674538
419039894,44.5100866,48.5153073,4954840.17547651,6160989.43772985
419039895,44.5248193,48.5152826,4956480.21213852,6160985.29914154
419039896,44.5675454,48.5153288,4961236.4598341,6160993.04014642
419039897,44.6004563,48.5151929,4964900.08446365,6160970.26954846
419039899,44.5371292,48.5152692,4957850.54393824,6160983.05391635
419039900,44.5516778,48.5152639,4959470.08668199,6160982.16587969
419039901,44.5674796,48.5152617,4961229.13501161,6160981.79726072
419039904,44.5415576,48.5152806,4958343.51117126,6160984.96403327
419039907,44.5753519,48.5151677,4962105.47543898,6160966.04719267
419039908,44.5255196,48.5151794,4956558.16917792,6160968.00757188
419039909,44.50913,48.51517,4954733.68725162,6160966.43256633
419039910,44.49278,48.51517,4952913.61357715,6160966.43256633
419039911,44.5001325,48.5152389,4953732.0901332,6160977.97702875
419039912,44.6431828,48.5150082,4969656.37668703,6160939.32241042
419039915,44.5107439,48.5151508,4954913.34577781,6160963.21553462
419039916,44.5100976,48.5151971,4954841.39999091,6160970.97327463
419039917,44.5424734,48.5151199,4958445.45756093,6160958.03812679
419039919,44.5248304,48.5151684,4956481.44778487,6160966.16448031
419039920,44.5610432,48.5149713,4960512.63824106,6160933.13969857
419039921,44.55145,48.51515,4959444.72810199,6160963.08149166
419039923,44.5399702,48.5151727,4958166.80261158,6160966.88496151
419039928,44.6319167,48.5151916,4968402.2401718,6160970.05172847
419039930,44.5366449,48.5151192,4957796.63190884,6160957.92083927
419039931,44.5768719,48.5150893,4962274.68106498,6160952.91098819
419039935,44.5535189,48.5150417,4959675.03699649,6160944.93544544
419039936,44.55939,48.51504,4960328.60485889,6160944.65060477
419039937,44.4952843,48.5151025,4953192.39097794,6160955.12269466
419039939,44.52817,48.51507,4956853.21035632,6160949.6772063
419039943,44.5381,48.51504,4957958.6128999,6160944.65060477
419039944,44.5364714,48.5150383,4957777.31797719,6160944.36576411
419039945,44.648385,48.5148535,4970235.48294203,6160913.4019658
419039947,44.5278319,48.5150512,4956815.57323648,6160946.52720232
419039948,44.5114101,48.5150436,4954987.50682257,6160945.25379679
419039950,44.5107149,48.5150644,4954910.11751258,6160948.73890712
419039952,44.5486688,48.5150395,4959135.12633419,6160944.5668281
419039953,44.5170115,48.5150482,4955611.0518183,6160946.02454222
419039954,44.5119008,48.5149827,4955042.13129671,6160935.04980418
419039956,44.55048,48.51498,4959336.74819592,6160934.5974107
419039958,44.55031,48.51494,4959317.82388248,6160927.89528798
419039960,44.5482957,48.5149635,4959093.59303218,6160931.83278444
419039961,44.585257,48.5147113,4963208.10612724,6160889.57600353
419039963,44.5066201,48.5149405,4954454.28646167,6160927.97906449
419039964,44.512339,48.514954,4955090.91149757,6160930.24103033
419039965,44.5131206,48.5149445,4955177.91881158,6160928.64927652
419039967,44.4975033,48.5148889,4953439.40892801,6160919.33333395
419039969,44.5771039,48.5149238,4962300.50718685,6160925.18092979
419039970,44.511387,48.5149506,4954984.93534234,6160929.67134999
419039973,44.5534589,48.5149017,4959668.35782704,6160921.47801047
419039976,44.5501,48.51487,4959294.44678942,6160916.16658602
419039979,44.4925087,48.514651,4952883.41259929,6160879.47260946
419039982,44.6482182,48.5146445,4970216.91485097,6160878.38352127
419039983,44.6034435,48.5147238,4965232.61804655,6160891.67040679
419039984,44.55001,48.51483,4959284.42803525,6160909.46447794
419039987,44.54964,48.51481,4959243.23982365,6160906.11342589
419039988,44.53934,48.51481,4958096.64906848,6160906.11342589
419039990,44.5118926,48.5148907,4955041.21847688,6160919.63492905
419039993,44.6422366,48.5146161,4969551.04618484,6160873.62504528
419039995,44.5711064,48.5145378,4961632.86854082,6160860.50573982
419039996,44.5734516,48.5146846,4961893.93501063,6160885.10235988
419039997,44.5768318,48.514756,4962270.2171534,6160897.06559201
419040001,44.5690415,48.51463,4961403.00492428,6160875.95401734
419040004,44.5499878,48.5147731,4959281.95674255,6160899.93073836
419040005,44.5533551,48.5146311,4959656.8028639,6160876.13832451
419040007,44.5423001,48.5147255,4958426.16589318,6160891.95524568
419040010,44.49858,48.51593,4953559.26662375,6161093.77438976
419040012,44.5357291,48.5159504,4957694.68551918,6161097.19253887
419040016,44.5247551,48.5158894,4956473.06542721,6161086.97160693
419040018,44.5384671,48.5159474,4957999.47828497,6161096.6898698
419040020,44.5346512,48.5159568,4957574.69424005,6161098.26489966
419040021,44.5742122,48.5159278,4961978.60461532,6161093.40576592
419040022,44.5821754,48.5159447,4962865.06398441,6161096.23746766
419040023,44.4934741,48.51599,4952990.88043571,6161103.82777345
419040025,44.53984,48.51599,4958152.30881388,6161103.82777345
419040026,44.6016209,48.5157272,4965029.72714263,6161059.79404155
419040029,44.6446709,48.5156697,4969822.03122128,6161050.15959887
419040035,44.5823511,48.5158331,4962884.62281894,6161077.5382004
419040037,44.506724,48.5165778,4954465.85255677,6161202.3180557
419040038,44.5902052,48.5156128,4963758.93723158,6161040.62570035
419040042,44.5362848,48.5158602,4957756.54576021,6161082.07896847
419040043,44.55739,48.51575,4960105.9658773,6161063.61431055
419040046,44.53973,48.51575,4958140.06366989,6161063.61431055
419040047,44.5571831,48.5157657,4960082.93387465,6161066.24493539
419040052,44.5568932,48.5157991,4960050.66235427,6161071.84129924
419040053,44.6479448,48.5154743,4970186.48010219,6161017.41933155
419040055,44.5558797,48.5156686,4959937.84005035,6161049.97528791
419040056,44.5576563,48.5157242,4960135.6102577,6161059.2913747
419040058,44.5627342,48.5156721,4960700.8795,6161050.56173192
